,id,neighbourhood_cleansed,city,state,zipcode,smart_location,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2294,9367059,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,10,1.0,1.0,16.0,Real Bed,,229.0,,,93.0,10.0,9.0,10.0,10.0,10.0,9.0
2295,14774868,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,85.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2296,11431331,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,289.0,,,93.0,9.0,10.0,10.0,9.0,9.0,9.0
2297,9130532,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,110.0,,,90.0,10.0,10.0,10.0,10.0,10.0,9.0
2298,13397201,Fenway,Boston,MA,,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,175.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2299,1141888,Fenway,Boston,MA,,"Boston, MA",House,Private room,3,1.0,1.0,1.0,Real Bed,,149.0,,,90.0,9.0,9.0,10.0,10.0,10.0,9.0
2300,14873137,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,200.0,,,,,,,,,
2301,8165898,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,93.0,9.0,9.0,7.0,7.0,10.0,9.0
2302,8335838,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2303,5911004,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,260.0,,,,,,,,,
2304,10186477,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,50.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2305,716512,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,349.0,,7315.0,,,,,,,
2306,8187595,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2307,4565470,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,279.0,,8070.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0
2308,6467991,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,80.0,494.0,1650.0,,,,,,,
2309,6072693,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,199.0,,,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2310,13298014,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,77.0,,,60.0,8.0,4.0,10.0,8.0,4.0,6.0
2311,9855,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,259.0,,5700.0,90.0,,,,,,
2312,14624367,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,326.0,,,,,,,,,
2313,8168982,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,9145.0,,,,,,,
2314,6268395,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,6665.0,,,,,,,
2315,14360470,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,70.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2316,6446940,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,98.0,,,70.0,8.0,7.0,8.0,9.0,9.0,8.0
2317,7869497,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,349.0,,7409.0,60.0,6.0,6.0,7.0,6.0,8.0,6.0
2318,14468407,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,2,2.0,1.0,1.0,Real Bed,,90.0,,,90.0,10.0,8.0,9.0,10.0,10.0,8.0
2319,6790961,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,8649.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2320,12183851,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,70.0,,,79.0,8.0,6.0,10.0,9.0,9.0,8.0
2321,7219056,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,379.0,,6450.0,,,,,,,
2322,12969783,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,315.0,,,,,,,,,
2323,14823724,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,,200.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2324,9496325,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,145.0,,,87.0,9.0,9.0,10.0,9.0,10.0,9.0
2325,8335652,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2326,10034930,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,,,,,,,,
2327,13082258,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,0.5,1.0,1.0,Real Bed,,52.0,,,80.0,10.0,8.0,10.0,10.0,10.0,10.0
2328,10149314,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,,80.0,8.0,10.0,10.0,10.0,8.0,8.0
2329,12854553,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,2.0,Real Bed,,75.0,,,,,,,,,
2330,6317304,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,193.0,950.0,3500.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0
2331,2663667,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,,155.0,,,95.0,10.0,9.0,10.0,10.0,10.0,9.0
2332,13968572,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,150.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2333,12592117,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,8,1.0,2.0,3.0,Real Bed,,299.0,,,90.0,9.0,9.0,10.0,10.0,10.0,9.0
2334,10036192,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,,,,,,,,
2335,11985521,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2336,11035223,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,103.0,,,93.0,10.0,9.0,10.0,10.0,10.0,9.0
2337,8336347,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2338,13083058,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,120.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2339,8085906,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,6789.0,,,,,,,
2340,14573969,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,,72.0,,,,,,,,,
2341,7840131,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,160.0,800.0,,95.0,10.0,9.0,10.0,10.0,10.0,9.0
2342,10035581,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,,,,,,,,
2343,9793239,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,52.0,,,,,,,,,
2344,12871837,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Shared room,1,1.0,1.0,1.0,Couch,,100.0,,,,,,,,,
2345,14608502,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,160.0,,,,,,,,,
2346,3303497,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,,200.0,,,92.0,10.0,10.0,9.0,8.0,9.0,10.0
2347,13018428,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,315.0,,,,,,,,,
2348,14917833,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,250.0,,,,,,,,,
2349,8184007,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2350,6316145,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,180.0,,,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2351,11788394,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,220.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2352,13017162,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,199.0,,,88.0,8.0,9.0,8.0,8.0,10.0,9.0
2353,1819994,Fenway,Boston,MA,02215,"Boston, MA",Condominium,Entire home/apt,1,1.0,1.0,1.0,Real Bed,,310.0,1800.0,4800.0,60.0,8.0,2.0,4.0,8.0,10.0,4.0
2354,12870514,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,238.0,,,92.0,9.0,10.0,9.0,9.0,10.0,9.0
2355,10036037,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,,40.0,10.0,10.0,2.0,4.0,2.0,4.0
2356,4040151,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,279.0,,8070.0,91.0,9.0,10.0,10.0,9.0,10.0,9.0
2357,14818575,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,135.0,,,,,,,,,
2358,14885592,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,169.0,,,,,,,,,
2359,5086521,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,,142.0,726.0,2562.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0
2360,10033715,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2361,6015021,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,6665.0,70.0,10.0,10.0,7.0,7.0,10.0,8.0
2362,8428314,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,225.0,999.0,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2363,9329398,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,,150.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2364,11987762,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,,40.0,4.0,6.0,8.0,4.0,8.0,2.0
2365,6167184,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,155.0,750.0,,83.0,9.0,8.0,9.0,10.0,10.0,9.0
2366,4644069,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,110.0,550.0,1500.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2367,5659780,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,275.0,,,100.0,10.0,10.0,10.0,10.0,10.0,9.0
2368,12246137,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,229.0,,,80.0,8.0,8.0,8.0,10.0,10.0,10.0
2369,2186358,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,285.0,,5970.0,93.0,9.0,9.0,9.0,9.0,10.0,9.0
2370,12672097,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,400.0,,,,,,,,,
2371,4479140,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,190.0,1050.0,,88.0,9.0,9.0,10.0,10.0,10.0,10.0
2372,7362715,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Shared room,2,1.0,1.0,2.0,Pull-out Sofa,,79.0,,,93.0,10.0,9.0,10.0,9.0,10.0,9.0
2373,4069422,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,500.0,,,95.0,10.0,9.0,10.0,10.0,10.0,10.0
2374,8099266,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,6789.0,,,,,,,
2375,2872717,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,241.0,,,,,,,,,
2376,8460627,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,100.0,,,100.0,10.0,9.0,10.0,10.0,10.0,10.0
2377,8400275,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,,99.0,,,79.0,9.0,7.0,8.0,9.0,9.0,8.0
2378,6955911,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,2.0,Real Bed,,90.0,,,85.0,10.0,9.0,10.0,10.0,10.0,9.0
2379,10048789,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,,,,,,,,
2380,11474130,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Pull-out Sofa,,100.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2381,11677211,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,200.0,,,,,,,,,
2382,1840255,Fenway,Boston,MA,02215,"Boston, MA",Condominium,Entire home/apt,4,2.5,2.0,2.0,Real Bed,,395.0,,,98.0,10.0,10.0,10.0,10.0,10.0,9.0
2383,9393163,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,90.0,,,,,,,,,
2384,8334845,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2385,7869368,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,349.0,,7409.0,,,,,,,
2386,13667826,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,65.0,,,90.0,9.0,9.0,10.0,10.0,10.0,9.0
2387,4559774,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,159.0,999.0,3500.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0
2388,9541295,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,289.0,,,95.0,9.0,10.0,10.0,10.0,10.0,9.0
2389,13866603,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,80.0,,,100.0,10.0,10.0,10.0,10.0,10.0,8.0
2390,8164953,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,1.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2391,10229333,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,189.0,,,,,,,,,
2392,13751871,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,0.0,2.0,Futon,,150.0,,,80.0,9.0,7.0,9.0,10.0,10.0,7.0
2393,9999894,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,,150.0,,,,,,,,,
2395,9770477,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,99.0,,,80.0,9.0,7.0,9.0,9.0,10.0,9.0
2396,7508865,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,6789.0,80.0,8.0,7.0,9.0,9.0,9.0,8.0
2397,8164146,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2398,7869167,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,349.0,,7409.0,,,,,,,
2399,12899026,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,232.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2400,4547353,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,190.0,1300.0,,90.0,9.0,8.0,10.0,10.0,10.0,9.0
2401,3740274,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,229.0,,,97.0,10.0,10.0,10.0,10.0,10.0,9.0
2402,8081935,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,6789.0,,,,,,,
2403,10228228,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,,80.0,4.0,6.0,8.0,8.0,10.0,6.0
2404,9180965,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,159.0,,,80.0,8.0,4.0,6.0,10.0,10.0,8.0
2406,9868322,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,4,1.0,1.0,2.0,Real Bed,,80.0,,,,,,,,,
2407,10228764,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,349.0,,,,,,,,,
2408,10211649,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,120.0,,,,,,,,,
2409,14553190,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,,275.0,,,,,,,,,
2410,36885,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,155.0,,2750.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0
2411,14553171,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,170.0,,,,,,,,,
2412,14799678,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,232.0,,,,,,,,,
2413,10949319,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,50.0,,,,,,,,,
2414,8163273,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,60.0,10.0,8.0,10.0,10.0,10.0,4.0
2415,11751289,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,67.0,,,,,,,,,
2416,3903324,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,219.0,,6270.0,97.0,9.0,10.0,9.0,9.0,9.0,8.0
2417,13733558,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,,60.0,,,80.0,7.0,7.0,9.0,9.0,9.0,9.0
2418,8097453,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,6789.0,100.0,10.0,10.0,10.0,10.0,2.0,2.0
2419,14798497,Fenway,Boston,MA,02115,"Boston, MA",Condominium,Private room,2,1.0,1.0,1.0,Real Bed,,279.0,,,,,,,,,
2420,12652181,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,210.0,922.0,,90.0,10.0,9.0,9.0,9.0,10.0,10.0
2421,8146576,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2422,10113230,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,3,1.0,1.0,1.0,Real Bed,,123.0,600.0,,87.0,9.0,8.0,10.0,10.0,10.0,9.0
2423,6983246,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,200.0,1000.0,,93.0,9.0,9.0,10.0,10.0,10.0,9.0
2424,6409811,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,180.0,,,87.0,9.0,8.0,10.0,9.0,10.0,9.0
2425,13078025,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,300.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2426,180914,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,249.0,,4950.0,78.0,8.0,8.0,6.0,8.0,9.0,7.0
2427,951480,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,349.0,,,100.0,8.0,8.0,10.0,10.0,10.0,8.0
2428,4181163,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,279.0,,8070.0,93.0,10.0,9.0,10.0,10.0,10.0,10.0
2429,8670336,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,7,1.0,2.0,3.0,Real Bed,,115.0,,,88.0,9.0,9.0,9.0,9.0,10.0,9.0
2430,14109809,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,87.0,,,100.0,10.0,9.0,10.0,10.0,10.0,10.0
2431,7573274,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,8835.0,80.0,9.0,9.0,8.0,7.0,10.0,9.0
2433,11799482,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.5,1.0,1.0,Real Bed,,57.0,,,100.0,8.0,10.0,10.0,10.0,10.0,10.0
2434,8063870,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,219.0,,6270.0,70.0,6.0,10.0,10.0,8.0,10.0,6.0
2435,8162168,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2436,8063815,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,169.0,,6789.0,,,,,,,
2437,6425405,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,,195.0,1100.0,,80.0,10.0,9.0,10.0,10.0,9.0,8.0
2438,12208806,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,,160.0,,,75.0,8.0,10.0,9.0,10.0,9.0,8.0
2439,8391298,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,200.0,800.0,,98.0,10.0,10.0,10.0,10.0,10.0,9.0
2440,6324649,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,115.0,800.0,2000.0,88.0,9.0,9.0,9.0,9.0,10.0,9.0
2441,8145397,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,229.0,,6789.0,,,,,,,
2442,8325366,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2443,13076586,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.5,1.0,1.0,Real Bed,,56.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2444,11634778,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,200.0,,,95.0,10.0,10.0,10.0,10.0,10.0,9.0
2445,13994056,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,89.0,,,89.0,9.0,9.0,10.0,10.0,10.0,9.0
2446,8439372,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,,295.0,1500.0,6000.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0
2447,14485048,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,299.0,,,,,,,,,
2449,8325544,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,40.0,10.0,10.0,4.0,4.0,10.0,4.0
